building_id,meter,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,unixtimestamp,m0,m1,m2,m3
220,3,2,Education,122592,1971.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,41
221,0,2,Education,204349,1993.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,378,0,0,0
221,1,2,Education,204349,1993.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,280,0,0
221,3,2,Education,204349,1993.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,199
222,0,2,Entertainment/public assembly,11935,1939.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,14,0,0,0
222,1,2,Entertainment/public assembly,11935,1939.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,9,0,0
223,0,2,Education,261188,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,2033,0,0,0
224,0,2,Education,272278,1955.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,359,0,0,0
224,1,2,Education,272278,1955.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,0
224,3,2,Education,272278,1955.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,99
225,0,2,Lodging/residential,216526,1967.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,77,0,0,0
225,1,2,Lodging/residential,216526,1967.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,122,0,0
225,3,2,Lodging/residential,216526,1967.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,342
226,0,2,Office,74180,1930.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,29,0,0,0
226,1,2,Office,74180,1930.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,15,0,0
226,3,2,Office,74180,1930.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,8
227,0,2,Entertainment/public assembly,17132,1918.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,5,0,0,0
228,0,2,Lodging/residential,49108,1951.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,26,0,0,0
228,1,2,Lodging/residential,49108,1951.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,0
228,3,2,Lodging/residential,49108,1951.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,0
229,0,2,Education,140092,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,419,0,0,0
229,1,2,Education,140092,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,90,0,0
230,0,2,Education,10334,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,7,0,0,0
231,0,2,Education,33739,1939.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,71,0,0,0
231,1,2,Education,33739,1939.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,526,0,0
232,0,2,Entertainment/public assembly,24345,1981.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,67,0,0,0
232,3,2,Entertainment/public assembly,24345,1981.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,471
233,0,2,Education,25139,1970.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,8,0,0,0
233,1,2,Education,25139,1970.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,0
234,0,2,Education,179167,1971.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,62,0,0,0
234,1,2,Education,179167,1971.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,71,0,0
234,3,2,Education,179167,1971.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,17
235,0,2,Education,9309,1970.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,10,0,0,0
235,1,2,Education,9309,1970.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,6,0,0
236,0,2,Entertainment/public assembly,144086,1989.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,43,0,0,0
236,1,2,Entertainment/public assembly,144086,1989.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,9,0,0
236,3,2,Entertainment/public assembly,144086,1989.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,17
237,0,2,Public services,101262,1982.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,36,0,0,0
237,1,2,Public services,101262,1982.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,7,0,0
238,0,2,Office,45017,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,110,0,0,0
238,1,2,Office,45017,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,18,0,0
239,0,2,Lodging/residential,106440,1963.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,113,0,0,0
239,1,2,Lodging/residential,106440,1963.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,15,0,0
239,3,2,Lodging/residential,106440,1963.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,70
240,0,2,Lodging/residential,111304,1964.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,87,0,0,0
240,1,2,Lodging/residential,111304,1964.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,0
240,3,2,Lodging/residential,111304,1964.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,41
241,0,2,Entertainment/public assembly,51999,1974.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,48,0,0,0
242,0,2,Parking,157113,1987.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,15,0,0,0
243,0,2,Parking,557217,2004.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,64,0,0,0
244,0,2,Education,95717,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,50,0,0,0
244,1,2,Education,95717,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,9,0,0
244,3,2,Education,95717,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,0
245,0,2,Education,88486,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,63,0,0,0
245,1,2,Education,88486,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,0
246,0,2,Office,202435,1967.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,304,0,0,0
246,1,2,Office,202435,1967.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,158,0,0
246,3,2,Office,202435,1967.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,155
247,0,2,Education,64560,1965.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,123,0,0,0
247,1,2,Education,64560,1965.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,188,0,0
247,3,2,Education,64560,1965.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,96
248,0,2,Education,24643,1982.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,38,0,0,0
248,1,2,Education,24643,1982.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,11,0,0
248,3,2,Education,24643,1982.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,43
249,0,2,Entertainment/public assembly,179449,1976.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,350,0,0,0
249,1,2,Entertainment/public assembly,179449,1976.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,240,0,0
249,3,2,Entertainment/public assembly,179449,1976.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,190
250,0,2,Education,131710,1991.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,175,0,0,0
250,1,2,Education,131710,1991.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,28,0,0
250,3,2,Education,131710,1991.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,70
251,0,2,Education,12773,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,2,0,0,0
252,0,2,Education,4314,1907.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,1,0,0,0
252,1,2,Education,4314,1907.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,0
253,0,2,Education,65907,1964.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,76,0,0,0
253,1,2,Education,65907,1964.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,56,0,0
253,3,2,Education,65907,1964.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,32
254,0,2,Entertainment/public assembly,254766,1989.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,112,0,0,0
254,1,2,Entertainment/public assembly,254766,1989.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,596,0,0
254,3,2,Entertainment/public assembly,254766,1989.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,175
255,0,2,Education,49078,1914.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,23,0,0,0
255,1,2,Education,49078,1914.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,8,0,0
255,3,2,Education,49078,1914.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,5
256,0,2,Education,16744,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,6,0,0,0
256,1,2,Education,16744,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,1,0,0
257,0,2,Education,75650,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,43,0,0,0
257,1,2,Education,75650,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,45,0,0
258,0,2,Education,71224,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,55,0,0,0
258,1,2,Education,71224,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,0
259,0,2,Education,77469,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,178,0,0,0
259,1,2,Education,77469,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,0
260,0,2,Education,126985,1979.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,198,0,0,0
260,1,2,Education,126985,1979.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,136,0,0
260,3,2,Education,126985,1979.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,82
261,0,2,Education,89770,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,76,0,0,0
262,0,2,Entertainment/public assembly,20804,1999.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,17,0,0,0
263,0,2,Education,87673,1960.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,69,0,0,0
263,1,2,Education,87673,1960.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,134,0,0
263,3,2,Education,87673,1960.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,0
264,0,2,Office,83660,1973.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,87,0,0,0
264,1,2,Office,83660,1973.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,0
264,3,2,Office,83660,1973.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,0
265,0,2,Office,118966,1988.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,123,0,0,0
265,1,2,Office,118966,1988.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,18,0,0
266,0,2,Education,30543,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,27,0,0,0
267,0,2,Entertainment/public assembly,72193,2013.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,75,0,0,0
267,1,2,Entertainment/public assembly,72193,2013.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,8,0,0
268,0,2,Entertainment/public assembly,77844,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,48,0,0,0
268,1,2,Entertainment/public assembly,77844,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,0
269,0,2,Entertainment/public assembly,809530,1958.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,141,0,0,0
270,0,2,Office,29778,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,12,0,0,0
271,0,2,Education,71421,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,55,0,0,0
271,1,2,Education,71421,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,4,0,0
272,0,2,Education,4583,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,16,0,0,0
273,0,2,Office,140345,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,320,0,0,0
273,1,2,Office,140345,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,158,0,0
274,0,2,Office,42214,1985.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,13,0,0,0
275,0,2,Office,70832,2014.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,92,0,0,0
276,0,2,Office,70837,2014.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,137,0,0,0
277,0,2,Education,12761,1909.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,76,0,0,0
277,1,2,Education,12761,1909.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,26,0,0
278,0,2,Office,148101,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,119,0,0,0
279,0,2,Education,49384,1967.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,41,0,0,0
279,1,2,Education,49384,1967.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,1,0,0
279,3,2,Education,49384,1967.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,0
280,0,2,Entertainment/public assembly,105505,2008.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,17,0,0,0
281,0,2,Food sales and service,28862,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,26,0,0,0
281,1,2,Food sales and service,28862,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,27,0,0
282,0,2,Office,28750,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,11,0,0,0
282,1,2,Office,28750,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,0
283,0,2,Entertainment/public assembly,51920,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,48,0,0,0
284,0,2,Entertainment/public assembly,230259,1975.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,129,0,0,0
284,1,2,Entertainment/public assembly,230259,1975.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,19,0,0
284,3,2,Entertainment/public assembly,230259,1975.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,2
285,0,2,Utility,21958,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,187,0,0,0
285,1,2,Utility,21958,,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,192,0,0
286,0,2,Lodging/residential,32841,1935.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,24,0,0,0
286,1,2,Lodging/residential,32841,1935.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,57,0,0
287,0,2,Office,33713,1956.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,25,0,0,0
287,1,2,Office,33713,1956.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,2,0,0
287,3,2,Office,33713,1956.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,0
288,0,2,Entertainment/public assembly,10733,2005.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,24,0,0,0
289,0,2,Entertainment/public assembly,9666,2005.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,19,0,0,0
290,0,2,Office,51732,1966.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,25,0,0,0
290,1,2,Office,51732,1966.0,,13.3,2.0,-5.6,0.0,1016.0,270.0,3.1,1451613600,0,0,0,0
291,0,3,Public services,90635,2011.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,126,0,0,0
292,0,3,Public services,33743,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,140,0,0,0
293,0,3,Office,408000,2010.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,634,0,0,0
294,0,3,Entertainment/public assembly,14913,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,59,0,0,0
295,0,3,Education,83400,1942.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,27,0,0,0
296,0,3,Public services,22000,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,37,0,0,0
297,0,3,Education,66200,1950.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,73,0,0,0
298,0,3,Entertainment/public assembly,39541,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,15,0,0,0
301,0,3,Public services,51176,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,47,0,0,0
302,0,3,Education,57100,2015.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,29,0,0,0
303,0,3,Entertainment/public assembly,15950,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,15,0,0,0
304,0,3,Entertainment/public assembly,194300,1900.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,0,0,0,0
305,0,3,Office,8637,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,39,0,0,0
306,0,3,Education,51500,1931.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,60,0,0,0
307,0,3,Public services,10873,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,12,0,0,0
308,0,3,Public services,5033,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,10,0,0,0
309,0,3,Entertainment/public assembly,2067,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,1,0,0,0
310,0,3,Public services,22000,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,20,0,0,0
311,0,3,Education,50000,1928.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,33,0,0,0
312,0,3,Entertainment/public assembly,6625,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,9,0,0,0
313,0,3,Education,103800,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,106,0,0,0
314,0,3,Education,225000,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,3,0,0,0
315,0,3,Entertainment/public assembly,20644,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,15,0,0,0
316,0,3,Public services,78550,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,19,0,0,0
317,0,3,Office,16098,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,19,0,0,0
318,0,3,Office,105000,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,167,0,0,0
319,0,3,Public services,13100,1929.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,20,0,0,0
320,0,3,Education,105500,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,109,0,0,0
321,0,3,Public services,15913,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,24,0,0,0
322,0,3,Education,37083,1908.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,25,0,0,0
323,0,3,Education,282200,1928.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,333,0,0,0
324,0,3,Entertainment/public assembly,11910,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,15,0,0,0
325,0,3,Education,59200,1959.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,31,0,0,0
326,0,3,Entertainment/public assembly,45548,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,36,0,0,0
327,0,3,Education,99325,1927.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,113,0,0,0
328,0,3,Education,47200,1935.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,21,0,0,0
329,0,3,Entertainment/public assembly,3133,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,1,0,0,0
330,0,3,Education,65000,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,50,0,0,0
331,0,3,Education,288800,1923.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,447,0,0,0
332,0,3,Education,90400,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,331,0,0,0
333,0,3,Education,59900,1962.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,41,0,0,0
334,0,3,Education,57100,1960.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,33,0,0,0
335,0,3,Office,229000,2010.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,390,0,0,0
336,0,3,Education,43000,1923.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,14,0,0,0
337,0,3,Entertainment/public assembly,22334,1977.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,105,0,0,0
338,0,3,Entertainment/public assembly,23803,1969.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,89,0,0,0
339,0,3,Education,71100,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,14,0,0,0
340,0,3,Entertainment/public assembly,1843,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,10,0,0,0
341,0,3,Education,158000,1959.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,136,0,0,0
342,0,3,Lodging/residential,15420,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,18,0,0,0
343,0,3,Public services,22000,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,19,0,0,0
344,0,3,Education,77500,1942.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,89,0,0,0
345,0,3,Lodging/residential,7250,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,2,0,0,0
346,0,3,Entertainment/public assembly,17709,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,33,0,0,0
347,0,3,Education,75900,1974.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,92,0,0,0
348,0,3,Public services,10577,1969.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,13,0,0,0
349,0,3,Public services,45098,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,83,0,0,0
350,0,3,Education,83800,1944.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,144,0,0,0
351,0,3,Education,58908,1910.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,32,0,0,0
352,0,3,Education,144900,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,218,0,0,0
353,0,3,Education,99700,1955.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,96,0,0,0
354,0,3,Education,77500,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,26,0,0,0
355,0,3,Education,182500,1970.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,149,0,0,0
356,0,3,Public services,4336,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,1,0,0,0
357,0,3,Lodging/residential,2000,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,0,0,0,0
358,0,3,Education,77700,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,53,0,0,0
359,0,3,Public services,4925,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,4,0,0,0
360,0,3,Education,69600,1949.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,45,0,0,0
361,0,3,Public services,13224,1965.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,18,0,0,0
362,0,3,Public services,21368,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,6,0,0,0
363,0,3,Education,69300,2017.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,32,0,0,0
364,0,3,Education,83800,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,112,0,0,0
365,0,3,Healthcare,819577,1922.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,1096,0,0,0
366,0,3,Public services,9941,1963.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,17,0,0,0
367,0,3,Entertainment/public assembly,20584,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,48,0,0,0
368,0,3,Retail,16500,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,38,0,0,0
369,0,3,Public services,6431,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,13,0,0,0
370,0,3,Entertainment/public assembly,15960,2005.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,17,0,0,0
371,0,3,Entertainment/public assembly,5554,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,3,0,0,0
372,0,3,Education,49100,1911.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,30,0,0,0
373,0,3,Education,46484,1932.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,73,0,0,0
374,0,3,Lodging/residential,350000,1949.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,223,0,0,0
375,0,3,Office,850354,1989.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,1731,0,0,0
376,0,3,Office,585955,1942.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,673,0,0,0
377,0,3,Public services,12506,,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,7,0,0,0
378,0,3,Public services,35241,1978.0,,8.9,,2.2,0.0,1021.7,10.0,4.6,1451613600,32,0,0,0
